year,state,def_mt_2,def_mt_1
2004,NEW JERSEY,4.506842822614443,4.040502088846498
2004,NEW MEXICO,7.710689563336959,1.7024711718716112
2004,NEW YORK,5.031502929894005,4.49835806983323
2004,NORTH CAROLINA,3.8285319683893038,4.799064599264469
2004,NORTH DAKOTA,7.0570002188358405,4.846772795942611
2004,OHIO,4.32343700020541,4.114773690293205
2004,OKLAHOMA,8.830463414781754,3.3281179041116493
2004,OREGON,2.7504081982445028,1.8611440950343727
2004,PENNSYLVANIA,4.971386095962216,4.616604332686514
2004,RHODE ISLAND,4.750420242771458,4.945041731741884
2004,SOUTH CAROLINA,3.8158772972601396,4.706111692225057
2004,SOUTH DAKOTA,6.386446790617084,3.7373485369379233
2004,TENNESSEE,3.6166422661585207,4.18978372234613
2004,TEXAS,8.782065964359642,2.0148788670540263
2004,UTAH,5.327426290544568,4.564492925437702
2004,VERMONT,3.5189474767461038,3.545364580141297
2004,VIRGINIA,4.430657125671766,5.008112943533716
2004,WASHINGTON,4.922347357145651,4.844851670628647
2004,WEST VIRGINIA,6.873112736773956,5.265545348046974
2004,WISCONSIN,3.9722393306833137,4.2405068186433414
2004,WYOMING,14.84730245376149,2.9479154002887364
2008,ALABAMA,5.021876375343259,6.289482595102869
2008,ALASKA,17.321094538404935,14.401602863927243
2008,ARIZONA,4.374989476121316,6.113856914044979
2008,ARKANSAS,5.874781210909008,5.550594670016573
2008,CALIFORNIA,4.229201604109023,5.471366814874723
2008,COLORADO,5.7079598318368285,6.564707219421706
2008,CONNECTICUT,4.7056045688926185,5.786483343879634
2008,DELAWARE,3.8908249950125873,6.457448063803617
2008,FLORIDA,4.685722705471607,6.280435874197887
2008,GEORGIA,4.2240718268126365,5.289997163739346
2008,HAWAII,5.334228065947411,7.025264202032022
2008,IDAHO,5.012843866311134,3.727409789381486
2008,ILLINOIS,4.606739073202859,6.458306270398073
2008,INDIANA,4.428186699839354,5.191004351853712
2008,IOWA,5.16026352528689,4.239315478272299
2008,KANSAS,5.310399786435682,5.455708572844942
2008,KENTUCKY,5.328889122243985,6.098932860949735
2008,LOUISIANA,8.101082381220937,15.172183783684767
2008,MAINE,4.9036490967034,6.150618125777818
2008,MARYLAND,4.684614243226082,6.166861388096123
2008,MASSACHUSETTS,3.688628373093894,5.383972771717138
2008,MICHIGAN,3.816021570772854,3.9898374177245843
2008,MINNESOTA,4.510636840247173,5.708660076932559
2008,MISSISSIPPI,5.55801407483294,6.567160375625436
2008,MISSOURI,5.027978119850585,5.8434447934606615
2008,MONTANA,6.986586443544507,8.46682630494573
2008,NEBRASKA,6.321372218759969,4.72222841797223
2008,NEVADA,6.017506450023524,8.571751118254923
2008,NEW HAMPSHIRE,4.012982735261739,5.643739910438361
2008,NEW JERSEY,4.827463966563261,6.367789545348557
2008,NEW MEXICO,7.982101054050061,7.047986263061268
2008,NEW YORK,4.656495765400925,6.05478620418487
2008,NORTH CAROLINA,4.152020154579872,5.300459878413144
2008,NORTH DAKOTA,7.4048389710756,5.348358836194267
2008,OHIO,4.543673268188275,5.9139486543095865
2008,OKLAHOMA,10.10878445746779,9.037169192369344
2008,OREGON,2.7444400045448125,3.614473919430794
2008,PENNSYLVANIA,4.954849063647515,6.669425345559743
2008,RHODE ISLAND,4.757904067966856,6.400630109130212
2008,SOUTH CAROLINA,4.732509953871755,6.157578514088402
2008,SOUTH DAKOTA,5.195777467334861,4.237011928239642
2008,TENNESSEE,4.4926567141170715,5.2712385156757025
2008,TEXAS,8.079623237654253,9.068066044109568
2008,UTAH,4.903614781250298,7.4302847881715595
2008,VERMONT,4.4308772185272405,5.004365619502615
